,Monocytes,Bcells,CD4Tcells,NK,CD8Tcells,Neutrophils,MEP,Endothelial,Microglia,Neuron,Astrocytes,Oligodendrocytes,Fibroblast
cg26616258,0.9199,0.884,0.919,0.4837,0.9221,0.9032,0.9646,0.8778,0.9182600378990173,0.9080617427825928,0.9263588786125183,0.9297072291374207,0.954479992389679
cg00313865,0.9596,0.9531,0.9449,0.9552,0.9583,0.9554,0.9777,0.9464,0.9557763338088989,0.5696424245834351,0.9624550342559814,0.961497962474823,0.9730700254440308
cg00996377,0.9644,0.9526,0.9529,0.9527,0.9514,0.9471,0.9578,0.6546,0.9511155486106873,0.8744865655899048,0.9428797364234924,0.9293321967124939,0.974560022354126
cg17503995,0.0285,0.0296,0.0312,0.0323,0.0318,0.0306,0.0116,0.2582,0.04043767973780632,0.09584318101406097,0.04754619300365448,0.04377888888120651,0.023910000920295715
cg02676175,0.3715,0.5324,0.5227,0.7034,0.3788,0.5406,0.2494,0.094,0.23435071110725403,0.08116039633750916,0.022463969886302948,0.02255222201347351,0.03976000100374222
cg24003508,0.5078,0.365,0.088,0.0508,0.2296,0.5339,0.678,0.0811,0.05670607089996338,0.24095600843429565,0.10844127833843231,0.17749498784542084,0.07654000073671341
cg02737268,0.9131,0.0981,0.1408,0.3579,0.1345,0.8992,0.966,0.4066,0.9262803196907043,0.09289740771055222,0.36398592591285706,0.030889444053173065,0.6014900207519531
cg03735496,0.034,0.2312,0.0534,0.0255,0.0829,0.0209,0.0056,0.0231,0.029022498056292534,0.016967494040727615,0.012148094363510609,0.012246665544807911,0.0004199999966658652
cg15841063,0.0172,0.1571,0.0251,0.0118,0.0356,0.0074,0.0136,0.0419,0.04517928883433342,0.03153429925441742,0.005862222518771887,0.0039372225292027,0.059470001608133316
cg14023023,0.0293,0.0281,0.0276,0.0269,0.0272,0.0292,0.0315,0.0376,0.03997374325990677,0.6949790120124817,0.04174269735813141,0.08855721354484558,0.03297000005841255
cg21655444,0.9492,0.9505,0.9425,0.936,0.947,0.9427,0.9761,0.4212,0.9551985859870911,0.5993460416793823,0.7586038112640381,0.9291471838951111,0.718999981880188
cg04193905,0.9474,0.96,0.9583,0.953,0.9614,0.9324,0.9705,0.9342,0.960040271282196,0.9137989282608032,0.7001885175704956,0.5086183547973633,0.9610300064086914
cg25568066,0.0519,0.1177,0.0968,0.0838,0.1665,0.051,0.0546,0.111,0.38605374097824097,0.05063939467072487,0.04630238190293312,0.02454555593430996,0.2768099904060364
cg11557901,0.3929,0.915,0.9067,0.9095,0.9003,0.0684,0.9508,0.8072,0.8623253107070923,0.8928134441375732,0.8278384208679199,0.803643524646759,0.8476399779319763
cg20284937,0.9258,0.9161,0.922,0.9118,0.9264,0.9221,0.925,0.7502,0.9123011231422424,0.9035317301750183,0.51994788646698,0.07666138559579849,0.8301200270652771
cg19963522,0.1301,0.4537,0.7695,0.7011,0.8176,0.0565,0.6473,0.7774,0.024906428530812263,0.7091048359870911,0.8078786134719849,0.6916535496711731,0.7525200247764587
cg12598025,0.8088,0.8768,0.872,0.8315,0.888,0.7637,0.1294,0.7362,0.8268386721611023,0.9075889587402344,0.8732295036315918,0.8678314089775085,0.8186200261116028
cg00588920,0.019,0.027,0.0335,0.022,0.0574,0.0145,0.0092,0.3532,0.02356678806245327,0.10976128280162811,0.026991425082087517,0.02118000015616417,0.8515700101852417
cg16041981,0.9586,0.956,0.94,0.9258,0.8253,0.9522,0.9867,0.9171,0.9728508591651917,0.9204941391944885,0.9571205973625183,0.9318866729736328,0.9832599759101868
cg07630255,0.8817,0.8145,0.1038,0.7472,0.1583,0.8615,0.9129,0.7066,0.9018494486808777,0.9082023501396179,0.8684614896774292,0.8901780247688293,0.8239399790763855
cg01124843,0.0228,0.027,0.0814,0.0234,0.0505,0.0227,0.1173,0.0272,0.021840175613760948,0.07298768311738968,0.017881112173199654,0.02331305481493473,0.012590000405907631
cg21236379,0.9786,0.9806,0.9778,0.978,0.9771,0.9799,0.9877,0.9627,0.9875337481498718,0.7085139751434326,0.975394606590271,0.9759539365768433,0.9843199849128723
cg27278640,0.9187,0.9158,0.9046,0.8476,0.9146,0.9,0.9081,0.6639,0.9130985140800476,0.9277961850166321,0.7880584001541138,0.917235791683197,0.08161000162363052
cg27327911,0.0399,0.0495,0.0474,0.0392,0.0507,0.0373,0.038,0.321,0.037572674453258514,0.10303109139204025,0.06889394670724869,0.04536943510174751,0.07182999700307846
cg14285788,0.092,0.5073,0.6904,0.8099,0.6706,0.7993,0.826,0.6508,0.04457518458366394,0.6156627535820007,0.6221144795417786,0.5195474624633789,0.577049970626831
cg25344401,0.0699,0.914,0.923,0.877,0.9247,0.042,0.8347,0.7974,0.030869105830788612,0.7059208750724792,0.6260368227958679,0.7476036548614502,0.8953499794006348
cg12611860,0.9041,0.9137,0.8587,0.207,0.7906,0.898,0.912,0.7705,0.8855287432670593,0.921244204044342,0.8763508200645447,0.8176644444465637,0.8859300017356873
cg01482790,0.676,0.5653,0.2876,0.4292,0.2934,0.6392,0.618,0.2496,0.4618561863899231,0.3551131784915924,0.09813857823610306,0.16026559472084045,0.06848999857902527
cg15296538,0.5335,0.9016,0.8896,0.8735,0.8774,0.8629,0.9122,0.8895,0.909481942653656,0.8276230096817017,0.794774055480957,0.8689644932746887,0.8761299848556519
cg05098343,0.4534,0.7985,0.5014,0.6795,0.4766,0.839,0.9303,0.1336,0.4948989450931549,0.1252049207687378,0.039610788226127625,0.07746334373950958,0.04016999900341034
cg18921306,0.981,0.9802,0.9762,0.9767,0.9814,0.9767,0.9922,0.5588,0.9766160249710083,0.8268876671791077,0.7920212149620056,0.9672659635543823,0.1779399961233139
cg26257814,0.1768,0.1908,0.1863,0.1704,0.195,0.2315,0.16,0.0708,0.0760885700583458,0.042261600494384766,0.03651317209005356,0.025788329541683197,0.015720000490546227
cg11659330,0.9754,0.9768,0.975,0.9718,0.9742,0.9704,0.9794,0.6129,0.9825423359870911,0.9674775004386902,0.9768829941749573,0.9758378267288208,0.9720199704170227
cg16510127,0.9465,0.9398,0.9294,0.9323,0.9394,0.9302,0.9741,0.8706,0.9397307634353638,0.9470090270042419,0.7849787473678589,0.3983677923679352,0.954039990901947
cg20217938,0.965,0.9695,0.9623,0.9602,0.9678,0.9586,0.9748,0.8086,0.9721051454544067,0.9549927711486816,0.96307373046875,0.9371770024299622,0.9584100246429443
cg25426716,0.897,0.8844,0.8694,0.2558,0.8776,0.8695,0.8764,0.8674,0.9349414110183716,0.9390228390693665,0.899958074092865,0.9203059077262878,0.875469982624054
cg14066298,0.9142,0.9076,0.8894,0.9087,0.8991,0.2382,0.9593,0.8068,0.8960905075073242,0.9329301714897156,0.8860287666320801,0.9175893068313599,0.9472200274467468
cg27588356,0.8766,0.7482,0.615,0.8454,0.6784,0.8898,0.8559,0.6366,0.8430286645889282,0.7473902106285095,0.04448539391160011,0.8198519349098206,0.0
cg05544413,0.6443,0.6692,0.7548,0.6781,0.7782,0.6205,0.7447,0.258,0.3616420328617096,0.1371752917766571,0.016063174232840538,0.016082221642136574,0.11614000052213669
cg07545925,0.8882,0.8634,0.0569,0.8318,0.0479,0.8793,0.9276,0.5638,0.9204381108283997,0.8902240991592407,0.3911271393299103,0.5490217804908752,0.42177000641822815
cg19563355,0.8798,0.8986,0.8706,0.1948,0.8476,0.8277,0.905,0.765,0.5882028341293335,0.9104659557342529,0.8895080089569092,0.8829319477081299,0.9210900068283081
cg20865778,0.9268,0.9528,0.9561,0.9482,0.9542,0.8895,0.9729,0.8366,0.9134446978569031,0.8986061215400696,0.8730306029319763,0.8320335745811462,0.15636999905109406
cg23085666,0.9367,0.9359,0.9398,0.9319,0.9365,0.9296,0.9664,0.6556,0.9456347823143005,0.9190818071365356,0.8400566577911377,0.9304816722869873,0.9562900066375732
cg13522882,0.8561,0.629,0.2354,0.7158,0.3347,0.8664,0.9289,0.1458,0.10926767438650131,0.10971999168395996,0.033279526978731155,0.042055558413267136,0.11366000026464462
cg15978565,0.035,0.0291,0.0295,0.0252,0.0298,0.0911,0.0603,0.0503,0.5602900981903076,0.22926358878612518,0.08287444710731506,0.7684288620948792,0.048190001398324966
cg27019645,0.91,0.8998,0.8794,0.8847,0.909,0.8854,0.9441,0.3665,0.8842757344245911,0.9032304883003235,0.8653222322463989,0.8407210111618042,0.8452000021934509
cg12894649,0.025,0.2003,0.065,0.0527,0.2394,0.0106,0.005,0.0286,0.0123573187738657,0.02279220148921013,0.011055080220103264,0.01073750015348196,0.0014600000577047467
cg04111435,0.0584,0.3805,0.477,0.5559,0.4392,0.0564,0.2788,0.1107,0.09371036291122437,0.09310828149318695,0.061206668615341187,0.05148027092218399,0.0572500005364418
cg21792134,0.8793,0.9227,0.9207,0.9158,0.9236,0.1554,0.9117,0.863,0.8988796472549438,0.9274265766143799,0.9126367568969727,0.9292264580726624,0.9258900284767151
cg15688396,0.0154,0.1388,0.07,0.0233,0.1433,0.0154,0.0294,0.0073,0.013694285415112972,0.01971529796719551,0.006568730343133211,0.0037236101925373077,0.04763999953866005
cg05810363,0.9745,0.9719,0.9731,0.9744,0.975,0.9702,0.9865,0.965,0.6753045916557312,0.9671368598937988,0.9731814861297607,0.9725760221481323,0.9831100106239319
cg20277282,0.9562,0.9676,0.9612,0.965,0.9695,0.9478,0.9822,0.7357,0.4998382031917572,0.8848320245742798,0.9230923056602478,0.8670631051063538,0.9765099883079529
cg13471188,0.078,0.7955,0.7989,0.7976,0.8023,0.0714,0.9072,0.215,0.036454107612371445,0.5112887620925903,0.2123626470565796,0.6895943880081177,0.0011099999537691474
cg09417692,0.0409,0.0396,0.0399,0.0407,0.0386,0.0412,0.0396,0.1793,0.04441928490996361,0.5378637313842773,0.15277713537216187,0.680857241153717,0.06652999669313431
cg26558862,0.8976,0.9098,0.8856,0.8996,0.9061,0.8966,0.8923,0.5789,0.9151057004928589,0.879760205745697,0.14189982414245605,0.8645166754722595,0.746150016784668
cg21069500,0.26,0.045,0.7405,0.07,0.5677,0.2124,0.3213,0.7908,0.851247251033783,0.7612394690513611,0.6365728974342346,0.4837883710861206,0.9036999940872192
cg06250841,0.8814,0.8894,0.8812,0.8804,0.898,0.87,0.8877,0.6126,0.8760518431663513,0.9277357459068298,0.19860586524009705,0.873062789440155,0.7616999745368958
cg13736263,0.0717,0.023,0.0241,0.0232,0.03,0.0197,0.0041,0.02,0.02029035985469818,0.20207077264785767,0.008293968625366688,0.011389445513486862,0.026580000296235085
cg12339328,0.1181,0.9099,0.9109,0.8962,0.9078,0.1618,0.9389,0.8308,0.23454785346984863,0.925373375415802,0.8909304738044739,0.9136071801185608,0.9066399931907654
cg15459780,0.0061,0.0152,0.0116,0.0077,0.017,0.0088,0.0014,0.0369,0.008409107103943825,0.22777047753334045,0.17990154027938843,0.036841943860054016,0.02319999970495701
cg05613273,0.8865,0.8825,0.8871,0.8782,0.8905,0.8443,0.2383,0.7822,0.8962340950965881,0.8910759687423706,0.8507134914398193,0.870822548866272,0.8211899995803833
cg11307417,0.9001,0.8942,0.4063,0.8888,0.7142,0.8969,0.8882,0.8298,0.9224027991294861,0.47303009033203125,0.8750359416007996,0.9043549299240112,0.9553499817848206
cg17702388,0.9637,0.8281,0.9318,0.95,0.9619,0.9632,0.985,0.8266,0.3979170024394989,0.5061904788017273,0.9579095840454102,0.9560881853103638,0.9718899726867676
cg19007269,0.0503,0.2064,0.2279,0.1464,0.2184,0.0626,0.0724,0.1902,0.34599068760871887,0.12142579257488251,0.09358253329992294,0.07180111855268478,0.030330000445246696
cg10278046,0.893,0.2602,0.8914,0.879,0.9033,0.8825,0.9379,0.8176,0.9237850308418274,0.9089523553848267,0.8704338073730469,0.8523387312889099,0.891219973564148
cg21762728,0.708,0.9216,0.916,0.9158,0.925,0.179,0.8277,0.8582,0.8431485295295715,0.9316007494926453,0.898142397403717,0.8482879996299744,0.8197500109672546
cg23479730,0.9086,0.9106,0.4787,0.9071,0.5921,0.9137,0.954,0.3478,0.941662609577179,0.0745873898267746,0.017337780445814133,0.029220279306173325,0.01205000001937151
cg04897892,0.973,0.9717,0.9707,0.9695,0.9741,0.9642,0.9686,0.9634,0.9680359959602356,0.44047045707702637,0.8991754055023193,0.8923394680023193,0.9653900265693665
cg24692861,0.0181,0.0184,0.0351,0.0343,0.0475,0.0132,0.0223,0.0385,0.01821303367614746,0.05295639857649803,0.24268046021461487,0.1209961324930191,0.19781999289989471
cg20894640,0.9018,0.895,0.2114,0.138,0.0933,0.896,0.9179,0.8734,0.8892780542373657,0.9337446093559265,0.8966811299324036,0.9064733982086182,0.906220018863678
cg15443535,0.9395,0.938,0.932,0.9357,0.9389,0.9347,0.9589,0.4848,0.6114307641983032,0.03338539972901344,0.06307648867368698,0.011837221682071686,0.03454999998211861
cg16389209,0.7493,0.6001,0.2884,0.6021,0.496,0.8042,0.8371,0.2034,0.24756160378456116,0.14976608753204346,0.06897983700037003,0.1069997251033783,0.05626999959349632
cg02256631,0.1115,0.0841,0.1647,0.4087,0.1282,0.1154,0.0436,0.077,0.5965284705162048,0.14943067729473114,0.04845205694437027,0.054661381989717484,0.04295999929308891
cg20706495,0.0372,0.0405,0.0512,0.0398,0.0413,0.0391,0.0232,0.0454,0.03141697123646736,0.4572867155075073,0.045500002801418304,0.48174721002578735,0.019519999623298645
cg02573357,0.0616,0.389,0.7635,0.3846,0.8099,0.0589,0.0586,0.097,0.05359446629881859,0.18334612250328064,0.07865476608276367,0.06616722792387009,0.018559999763965607
cg16547869,0.9042,0.9122,0.9112,0.8992,0.9138,0.9047,0.9325,0.7712,0.8803951144218445,0.9238987565040588,0.10178904980421066,0.8790437579154968,0.41934001445770264
cg04371413,0.8644,0.8169,0.0561,0.3281,0.1172,0.8718,0.9252,0.8015,0.8363198637962341,0.8952510356903076,0.7769626975059509,0.640773355960846,0.8060299754142761
cg14008571,0.9232,0.9254,0.9157,0.9149,0.9268,0.9209,0.93,0.9118,0.9404550194740295,0.9064819812774658,0.4930846095085144,0.2506241500377655,0.9111899733543396
cg19670474,0.8962,0.9079,0.9018,0.8923,0.9118,0.896,0.8701,0.3831,0.8180233836174011,0.731021523475647,0.7915186882019043,0.8504388928413391,0.0
cg17207301,0.028,0.0251,0.0237,0.0259,0.0302,0.0231,0.1022,0.0441,0.03177982196211815,0.07321171462535858,0.024224603548645973,0.033949997276067734,0.0650700032711029
cg18813390,0.974,0.9671,0.9591,0.9682,0.9654,0.9694,0.9874,0.9212,0.9781790971755981,0.6226354241371155,0.9501768350601196,0.9630146026611328,0.9547399878501892
cg05799811,0.802,0.7742,0.0288,0.0539,0.0258,0.7684,0.8732,0.7527,0.7950837016105652,0.9413465857505798,0.7617839574813843,0.8617475032806396,0.6341099739074707
cg14111334,0.9782,0.979,0.9744,0.97,0.9761,0.9746,0.9871,0.6022,0.9756699204444885,0.9280372858047485,0.675504207611084,0.8485946655273438,0.9552900195121765
cg07176692,0.3762,0.3134,0.1069,0.4726,0.1833,0.5153,0.5494,0.1932,0.15740087628364563,0.0928034856915474,0.05557221174240112,0.12837165594100952,0.034779999405145645
cg25780389,0.029,0.0258,0.0352,0.0483,0.0243,0.0378,0.1008,0.6651,0.02105785347521305,0.8900753259658813,0.7504411935806274,0.8058257699012756,0.7591000199317932
cg21681643,0.8162,0.8834,0.881,0.8754,0.8816,0.7907,0.8848,0.8312,0.9002240300178528,0.904304027557373,0.07041128724813461,0.47099393606185913,0.8273000121116638
cg26963271,0.022,0.1354,0.0508,0.023,0.0777,0.0154,0.0076,0.0224,0.016618572175502777,0.011706297285854816,0.01110523846000433,0.008856667205691338,0.0094200000166893
cg18050634,0.8258,0.0745,0.8457,0.9056,0.9205,0.7057,0.9099,0.9174,0.9508262872695923,0.768446683883667,0.7869095206260681,0.3041158616542816,0.9825999736785889
cg21966289,0.022,0.0229,0.023,0.0209,0.0256,0.0332,0.0003,0.0258,0.02777339704334736,0.06801050156354904,0.0265819039195776,0.03178861364722252,0.0
cg06623274,0.7545,0.8178,0.745,0.7746,0.7518,0.8273,0.8013,0.7199,0.05509499832987785,0.8883621096611023,0.6844991445541382,0.8742543458938599,0.8214700222015381
cg15736553,0.7887,0.838,0.8244,0.8171,0.8444,0.7477,0.7938,0.2216,0.8344788551330566,0.17930547893047333,0.019981268793344498,0.40018999576568604,0.19629999995231628
cg19512693,0.9168,0.9657,0.9559,0.9555,0.9606,0.9069,0.979,0.4066,0.8978568315505981,0.8683586716651917,0.8971735835075378,0.9033880233764648,0.8773599863052368
cg23814002,0.9142,0.9212,0.9178,0.9183,0.9226,0.9112,0.9042,0.9044,0.906572163105011,0.9318190813064575,0.722724974155426,0.36276519298553467,0.9543700218200684
cg27191184,0.8766,0.872,0.8634,0.3099,0.8545,0.863,0.8809,0.8488,0.8895087242126465,0.898311972618103,0.8333585858345032,0.8101250529289246,0.8507099747657776
cg21403543,0.0374,0.0447,0.0636,0.0437,0.0604,0.0401,0.0425,0.0554,0.03407410904765129,0.1352388858795166,0.16553620994091034,0.4840933382511139,0.05824999883770943
cg12809098,0.6809,0.9007,0.8876,0.8975,0.8927,0.1234,0.9513,0.868,0.8101677894592285,0.8139159679412842,0.8771977424621582,0.89497971534729,0.9116399884223938
cg00281048,0.895,0.9094,0.8985,0.8875,0.8961,0.9122,0.8792,0.3266,0.8446144461631775,0.9338376522064209,0.8789424300193787,0.8680962920188904,0.8740800023078918
cg13196826,0.0738,0.0809,0.0762,0.0564,0.0812,0.0546,0.0099,0.0107,0.00727803586050868,0.012229799292981625,0.017056191340088844,0.006801943760365248,0.006819999776780605
cg15002761,0.9397,0.9563,0.9595,0.9488,0.9654,0.9282,0.979,0.5382,0.9586492776870728,0.5177610516548157,0.9570500254631042,0.9071776866912842,0.9440699815750122
cg11690666,0.5615,0.9245,0.9105,0.9183,0.9309,0.1519,0.9099,0.8354,0.7367305755615234,0.9133151173591614,0.8993380069732666,0.8491432666778564,0.9286800026893616
cg01706334,0.9401,0.9453,0.942,0.9314,0.9438,0.9302,0.9423,0.9179,0.9308162331581116,0.9424090385437012,0.9209171533584595,0.907038688659668,0.28143998980522156
cg05738240,0.9133,0.8951,0.9029,0.903,0.9062,0.8851,0.943,0.87,0.9148762822151184,0.17156627774238586,0.5255762934684753,0.02012527734041214,0.9162399768829346
cg20098659,0.8978,0.9215,0.9173,0.9018,0.9264,0.3622,0.8524,0.8664,0.9103397130966187,0.9352318644523621,0.8862959146499634,0.9099264144897461,0.9073899984359741
cg00819233,0.9195,0.919,0.914,0.9198,0.9243,0.9145,0.8909,0.4971,0.8905103802680969,0.9311728477478027,0.8440098166465759,0.8263250589370728,0.008960000239312649
cg03766582,0.883,0.8797,0.8761,0.8622,0.8862,0.8461,0.8655,0.7572,0.8452335596084595,0.909034788608551,0.12606316804885864,0.7959930896759033,0.9023299813270569
cg01442843,0.8378,0.6378,0.1699,0.2779,0.2246,0.8288,0.3714,0.5476,0.29606106877326965,0.18569359183311462,0.6617974042892456,0.5097918510437012,0.23673999309539795
cg08354216,0.5247,0.0826,0.2349,0.2636,0.2805,0.5504,0.5231,0.2021,0.2264285832643509,0.4250827431678772,0.195248082280159,0.17663027346134186,0.18896999955177307
cg01758512,0.0367,0.2929,0.1038,0.0438,0.1997,0.0212,0.0137,0.031,0.023051779717206955,0.009080898016691208,0.01028206292539835,0.01079472154378891,0.026440000161528587
cg08658621,0.0077,0.0465,0.0083,0.0084,0.0125,0.0071,0.0048,0.0091,0.008351428434252739,0.3414101302623749,0.00799873098731041,0.005430000368505716,0.023180000483989716
cg10692467,0.0368,0.0597,0.0501,0.0402,0.0531,0.0372,0.039,0.4606,0.05037161335349083,0.18221032619476318,0.2583909332752228,0.0624205619096756,0.8166599869728088
cg25250968,0.1864,0.6113,0.2902,0.595,0.2617,0.4097,0.8863,0.2037,0.5973126292228699,0.3344894051551819,0.036716509610414505,0.16866272687911987,0.043710000813007355
cg21802055,0.024,0.1847,0.0659,0.021,0.1168,0.022,0.0061,0.3271,0.02487535960972309,0.06894709914922714,0.08227888494729996,0.009442778304219246,0.060589998960494995
cg07790752,0.7664,0.7991,0.7892,0.8173,0.7333,0.0548,0.9264,0.8272,0.8796844482421875,0.9280883073806763,0.8277091979980469,0.7007080316543579,0.717170000076294
cg26396815,0.8906,0.9042,0.8626,0.88,0.877,0.8416,0.228,0.799,0.902637779712677,0.9130532741546631,0.8783277273178101,0.8696463108062744,0.8266800045967102
cg03407747,0.2793,0.3598,0.4809,0.2695,0.4972,0.265,0.2605,0.1678,0.22770071029663086,0.4513434171676636,0.08273351192474365,0.008884165436029434,0.004339999984949827
cg10218510,0.9467,0.9494,0.9131,0.9134,0.9214,0.9389,0.967,0.6957,0.9635265469551086,0.9682979583740234,0.9269717335700989,0.9136732816696167,0.3266800045967102
cg25817701,0.6842,0.0323,0.7992,0.9082,0.7197,0.7376,0.9229,0.8796,0.9082413911819458,0.9245242476463318,0.906574010848999,0.40094834566116333,0.9549000263214111
cg21189611,0.9403,0.953,0.9452,0.9479,0.9454,0.9395,0.9748,0.5314,0.9654979705810547,0.8291574120521545,0.36332014203071594,0.9170069098472595,0.9724400043487549
cg21199922,0.0513,0.8483,0.8052,0.8002,0.7014,0.0335,0.3196,0.4186,0.7622638940811157,0.9160613417625427,0.6830465197563171,0.8034380078315735,0.04983000084757805
cg21330949,0.8425,0.8038,0.1695,0.1092,0.0638,0.8164,0.9075,0.8598,0.8294877409934998,0.9418109059333801,0.8689600825309753,0.8947632908821106,0.823390007019043
cg21954542,0.8898,0.9017,0.8722,0.8844,0.8967,0.8628,0.3863,0.8208,0.8772688508033752,0.9068710803985596,0.88414067029953,0.88900226354599,0.8698800206184387
cg13345683,0.9504,0.9555,0.9482,0.9457,0.9564,0.9376,0.9467,0.9216,0.9428740739822388,0.3553658723831177,0.8915901184082031,0.8989203572273254,0.9406800270080566
